key,status,old_chars,new_chars,lang,model
varela-vaca_smart_2021,fetched,112,1972,en,crossref
esterle_i_2020,fetched,48,1147,en,crossref
sahin_linspector_2020,fetched,103,2122,en,crossref
oguine_how_2025,fetched,66,1517,en,crossref
tome_i_2024,fetched,107,1358,en,crossref
hu_openmae_2025,fetched,29,1713,en,crossref
russo_towards_2025,fetched,122,1406,en,crossref
chander_toward_2025,fetched,19,1628,en,crossref
chen_semicmt_2024,fetched,80,1836,en,crossref
alsoubai_profiling_2024,fetched,54,1148,en,crossref
tao_multimodal_2024,fetched,289,1582,en,crossref
robledo_yamamoto_we_2023,fetched,86,1074,en,crossref
ramokapane_what_2022,fetched,390,1243,en,crossref
lin_detecting_2021,fetched,144,1017,en,crossref
agadakos_large-scale_2020,fetched,114,1772,en,crossref
moitra_parsing_2021,fetched,43,1066,en,crossref
feuston_conformity_2020,fetched,35,1252,en,crossref
sharma_blockchain_2020,fetched,214,786,en,crossref
heldens_landscape_2020,fetched,328,1253,en,crossref
lo_ai_2025,enriched,0,628,en,x-ai/grok-4-fast
ogdu_adaptive_2025,enriched,0,1080,en,x-ai/grok-4-fast
van_ai-powered_2025,enriched,0,657,en,x-ai/grok-4-fast
godwin_hybrid_2025,enriched,0,763,en,x-ai/grok-4-fast
nawara_comprehensive_2025,enriched,0,365,en,x-ai/grok-4-fast
pan_survey_2025-1,enriched,0,1138,en,x-ai/grok-4-fast
shokrnezhad_autonomous_2025,enriched,0,634,en,x-ai/grok-4-fast
yao_adapting_2025,enriched,0,834,en,x-ai/grok-4-fast
bhardwaj_ai-powered_2025,enriched,0,852,en,x-ai/grok-4-fast
omoush_advancing_2025,enriched,0,630,en,x-ai/grok-4-fast
hemmat_adaptive_2025,enriched,0,507,en,x-ai/grok-4-fast
du_retrieval-augmented_2025,enriched,0,770,en,x-ai/grok-4-fast
lee_novel_2025,enriched,0,655,en,x-ai/grok-4-fast
kong_retrieval-augmented_2024,enriched,0,844,en,x-ai/grok-4-fast
singh_adversarial_2024,enriched,0,1450,en,x-ai/grok-4-fast
turaga_information_2024,enriched,0,798,en,x-ai/grok-4-fast
huang_adapting_2024,enriched,0,831,en,x-ai/grok-4-fast
mahalakshmi_real-time_2024,enriched,0,775,en,x-ai/grok-4-fast
mukhlis_novel_2024,enriched,0,1307,en,x-ai/grok-4-fast
guo_knowledge_2024,enriched,0,973,en,x-ai/grok-4-fast
saeid_agentfusion_2024,enriched,0,1339,en,x-ai/grok-4-fast
jeong_4bit-quantization_2024,enriched,0,1165,en,x-ai/grok-4-fast
wang_research_2024,enriched,57,885,en,x-ai/grok-4-fast
hasegawa_rag_2024,enriched,125,1144,en,x-ai/grok-4-fast
alabbasi_teleoracle_2025,enriched,232,688,en,x-ai/grok-4-fast
wu_multirag_2025,enriched,145,742,en,x-ai/grok-4-fast
mohd_comparative_2024,enriched,55,932,en,x-ai/grok-4-fast
rani_augmenting_2024,enriched,237,914,en,x-ai/grok-4-fast
krishnaraj_document_2025,enriched,425,558,en,x-ai/grok-4-fast
hayashi_metadata-based_2024,enriched,215,1174,en,x-ai/grok-4-fast
nethassanai_mari_2025,enriched,14,623,en,x-ai/grok-4-fast
pan_raglog_2024,enriched,222,637,en,x-ai/grok-4-fast
i_vilar_accessible_2025,enriched,160,628,en,x-ai/grok-4-fast
tjokro_enhancing_2024,enriched,112,650,en,x-ai/grok-4-fast
roychowdhury_eratta_2024,enriched,240,1075,en,x-ai/grok-4-fast
hamzic_evaluation_2024,enriched,97,835,en,x-ai/grok-4-fast
praneeth_optimization_2025,enriched,17,200,en,x-ai/grok-4-fast
sun_irrational_2025,enriched,47,665,en,x-ai/grok-4-fast
dutta_ai_2024,enriched,65,740,en,x-ai/grok-4-fast
hamid_can_2025,enriched,132,429,en,x-ai/grok-4-fast
wang_retrieval-augmented_2025,enriched,137,900,en,x-ai/grok-4-fast
arora_revolutionizing_2024,enriched,220,1343,en,x-ai/grok-4-fast
zubkova_sugar_2025,enriched,80,944,en,x-ai/grok-4-fast
zhang_meditrir_2025,enriched,92,149,en,x-ai/grok-4-fast
he_can_2025,enriched,260,768,en,x-ai/grok-4-fast
shelley_flora-rag_2025,enriched,310,820,en,x-ai/grok-4-fast
li_knowledge_2025,enriched,198,672,en,x-ai/grok-4-fast
neha_exploring_2025,enriched,112,857,en,x-ai/grok-4-fast
sung_new_2024,enriched,74,1198,en,x-ai/grok-4-fast
s_graph_2025,enriched,339,606,en,x-ai/grok-4-fast
xu_design_2025,enriched,123,537,en,x-ai/grok-4-fast
omrani_hybrid_2024,enriched,50,687,en,x-ai/grok-4-fast
amarnath_intelligent_2024,enriched,210,1140,en,x-ai/grok-4-fast
ju_task-classifying_2025,enriched,240,609,en,x-ai/grok-4-fast
lou_cognitive_2025,enriched,112,652,en,x-ai/grok-4-fast
shah_building_2024,enriched,126,902,en,x-ai/grok-4-fast
sundar_revolutionizing_2024,enriched,245,1013,en,x-ai/grok-4-fast
sharma_dynamic_2024,enriched,370,923,en,x-ai/grok-4-fast
liu_transrag_2025,enriched,115,764,en,x-ai/grok-4-fast
yang_ecosmartguide_2024,enriched,146,735,en,x-ai/grok-4-fast
hung_dark_2024,enriched,54,1135,en,x-ai/grok-4-fast
cai_2nd_2024,enriched,8,926,en,x-ai/grok-4-fast
k_comparative_2025,enriched,153,1088,en,x-ai/grok-4-fast
hidayaturrahman_retrieval-augmented_2024,enriched,372,1066,en,x-ai/grok-4-fast
fayyazi_advancing_2024,enriched,7,989,en,x-ai/grok-4-fast
azher_futuregen_2025,enriched,325,982,en,x-ai/grok-4-fast
tamascelli_leveraging_2025,enriched,102,637,en,x-ai/grok-4-fast
al-qatf_rag4ds_2025,enriched,180,593,en,x-ai/grok-4-fast
wahidur_legal_2025,enriched,8,602,en,x-ai/grok-4-fast
tevissen_towards_2024,enriched,64,1032,en,x-ai/grok-4-fast
ahmed_codeqa_2024,enriched,65,1053,en,x-ai/grok-4-fast
irtiza_llm-sentry_2024,enriched,189,1206,en,x-ai/grok-4-fast
varshney_ragnet_2025,enriched,213,910,en,x-ai/grok-4-fast
li_generating_2025,enriched,361,643,en,x-ai/grok-4-fast
sanjani_performance_2025,enriched,147,790,en,x-ai/grok-4-fast
sun_scrag_2025,enriched,27,646,en,x-ai/grok-4-fast
jeon_rag-based_2024,enriched,64,1098,en,x-ai/grok-4-fast
ananthanarayanan_generating_2025,enriched,188,704,en,x-ai/grok-4-fast
jiang_exploring_2025,enriched,112,600,en,x-ai/grok-4-fast
chondamrongkul_addressing_2025,enriched,131,1242,en,x-ai/grok-4-fast
shi_improving_2025,enriched,233,302,en,x-ai/grok-4-fast
abu-arqoub_design_2025,enriched,288,946,en,x-ai/grok-4-fast
shrimali_large_2025,enriched,209,565,en,x-ai/grok-4-fast
craig_whats_2024,enriched,107,751,en,x-ai/grok-4-fast
yi_maem_2025,enriched,102,557,en,x-ai/grok-4-fast
feng_secllm-intent-driven_2025,enriched,56,733,en,x-ai/grok-4-fast
mailach_themes_2025,enriched,112,524,en,x-ai/grok-4-fast
zhou_enabling_2025,enriched,322,877,en,x-ai/grok-4-fast
mulakala_evaluation_2025,enriched,108,824,en,x-ai/grok-4-fast
liu_comprehensive_2024,enriched,9,699,en,x-ai/grok-4-fast
yang_timerag_2025,enriched,110,447,en,x-ai/grok-4-fast
rani_enhance_2024,enriched,92,1070,en,x-ai/grok-4-fast
zhang_cara-rag_2025,enriched,56,479,en,x-ai/grok-4-fast
lin_athena_2025,enriched,67,720,en,x-ai/grok-4-fast
xiong_research_2025,enriched,91,890,en,x-ai/grok-4-fast
phukon_localized_2024,enriched,287,889,en,x-ai/grok-4-fast
mestre_ragnar_2024,enriched,141,708,en,x-ai/grok-4-fast
ayala_task_2025,enriched,105,532,en,x-ai/grok-4-fast
zhao_research_2025,enriched,86,1059,en,x-ai/grok-4-fast
chan_optimizing_2025,enriched,117,868,en,x-ai/grok-4-fast
guan_external_2024,enriched,36,1036,en,x-ai/grok-4-fast
kashyap_rag-em_2025,enriched,53,611,en,x-ai/grok-4-fast
hindi_enhancing_2025,enriched,157,1252,en,x-ai/grok-4-fast
hachicha_recommendation_2024,enriched,16,845,en,x-ai/grok-4-fast
collini_context-aware_2025,enriched,115,684,en,x-ai/grok-4-fast
zhao_empirical_2024,enriched,46,818,en,x-ai/grok-4-fast
bhiwgade_integrating_2025,enriched,22,619,en,x-ai/grok-4-fast
hu_icca-rag_2025,enriched,141,1316,en,x-ai/grok-4-fast
chen_lire_2024,enriched,69,960,en,x-ai/grok-4-fast
ko_rerag_2024,enriched,66,648,en,x-ai/grok-4-fast
su_leveraging_2025,enriched,153,356,en,x-ai/grok-4-fast
xiao_arag_2025,enriched,119,843,en,x-ai/grok-4-fast
nishikawa_enhancing_2024,enriched,330,997,en,x-ai/grok-4-fast
gu_lens_2024,enriched,343,870,en,x-ai/grok-4-fast
heydari_context_2024,enriched,355,844,en,x-ai/grok-4-fast
danuarta_retrieval-augmented_2024,enriched,18,1177,en,x-ai/grok-4-fast
deng_intelligent_2024,enriched,130,1332,en,x-ai/grok-4-fast
meng_analysis_2025,enriched,114,556,en,x-ai/grok-4-fast
lu_initial_2025,enriched,25,707,en,x-ai/grok-4-fast
lin_novel_2024,enriched,342,870,en,x-ai/grok-4-fast
zhou_exploring_2024,enriched,78,1125,en,x-ai/grok-4-fast
de_castro_human---loop_2024,enriched,166,1177,en,x-ai/grok-4-fast
curto_building_2025,enriched,353,777,en,x-ai/grok-4-fast
sarnikar_using_2025,enriched,11,596,en,x-ai/grok-4-fast
obaid_seerahgpt_2024,enriched,156,957,en,x-ai/grok-4-fast
huang_medeeprag_2025,enriched,91,651,en,x-ai/grok-4-fast
zhang_large_2025,enriched,156,787,en,x-ai/grok-4-fast
hecking_architecture_2025,enriched,212,792,en,x-ai/grok-4-fast
joldea_multimodal_2025,enriched,300,182,en,x-ai/grok-4-fast
agrawal_mindful-rag_2024,enriched,114,955,en,x-ai/grok-4-fast
li_deepseek-med-8b_2025,enriched,82,58,en,x-ai/grok-4-fast
zhang_dynamic_2024,enriched,89,985,en,x-ai/grok-4-fast
joshi_robust_2024,enriched,148,549,en,x-ai/grok-4-fast
viboonsang_leveraging_2025,enriched,61,654,en,x-ai/grok-4-fast
bhatia_optimization_2024,enriched,119,974,en,x-ai/grok-4-fast
ahmed_quality_2025,enriched,323,501,en,x-ai/grok-4-fast
xu_chat_2024,enriched,150,683,en,x-ai/grok-4-fast
zeeshan_rag_2025,enriched,95,615,en,x-ai/grok-4-fast
dong_how_2025,enriched,152,1059,en,x-ai/grok-4-fast
guntupalli_integrating_2024,enriched,99,831,en,x-ai/grok-4-fast
dangsungnoen_opg-spell_2025,enriched,41,1031,en,x-ai/grok-4-fast
ran_driver-guide_2025,enriched,273,555,en,x-ai/grok-4-fast
patra_tailored_2024,enriched,369,1010,en,x-ai/grok-4-fast
hussain_mitigating_2025,enriched,81,558,en,x-ai/grok-4-fast
yang_apicoder_2025,enriched,77,974,en,x-ai/grok-4-fast
singh_understanding_2025,enriched,62,816,en,x-ai/grok-4-fast
richard_slm-based_2025,enriched,142,532,en,x-ai/grok-4-fast
fan_towards_2025-1,enriched,140,200,en,x-ai/grok-4-fast
munir_leveraging_2024,enriched,54,925,en,x-ai/grok-4-fast
darji_enhancing_2024,enriched,279,1112,en,x-ai/grok-4-fast
kong_document_2024,enriched,131,1685,en,x-ai/grok-4-fast
yoon_implementation_2025,enriched,76,609,en,x-ai/grok-4-fast
mao_scrag_2025,enriched,68,793,en,x-ai/grok-4-fast
abolhasani_ontokgen_2025,enriched,55,403,en,x-ai/grok-4-fast
alshammary_rfpg_2024,enriched,58,1154,en,x-ai/grok-4-fast
shayaninasab_enhancing_2024,enriched,13,760,en,x-ai/grok-4-fast
song_enhancing_2025,enriched,161,1074,en,x-ai/grok-4-fast
bharambe_exploring_2025,enriched,101,622,en,x-ai/grok-4-fast
nickel_integrating_2025,enriched,114,667,en,x-ai/grok-4-fast
cheng_rule_2025,enriched,151,441,en,x-ai/grok-4-fast
purba_towards_2025,enriched,58,968,en,x-ai/grok-4-fast
khan_enhancing_2024,enriched,176,930,en,x-ai/grok-4-fast
nezafat_fake_2024,enriched,181,864,en,x-ai/grok-4-fast
sun_rabbit_2025,enriched,171,705,en,x-ai/grok-4-fast
kumar_development_2025,enriched,75,628,en,x-ai/grok-4-fast
ku_enhancing_2025,enriched,230,555,en,x-ai/grok-4-fast
pathak_utilizing_2024,enriched,80,717,en,x-ai/grok-4-fast
mishra_daignostic-_2025,enriched,255,542,en,x-ai/grok-4-fast
abualhaija_llm-assisted_2025,enriched,201,121,en,x-ai/grok-4-fast
hajaghaie_leveraging_2025,enriched,130,505,en,x-ai/grok-4-fast
hou_llm-based_2024,enriched,168,773,en,x-ai/grok-4-fast
kamra_enhancing_2024,enriched,261,1292,en,x-ai/grok-4-fast
pratami_llm-based_2025,enriched,137,817,en,x-ai/grok-4-fast
agarwal_toward_2025,enriched,325,742,en,x-ai/grok-4-fast
rachha_llm-enhanced_2024,enriched,38,669,en,x-ai/grok-4-fast
syeda_llm-based_2024,enriched,121,1209,en,x-ai/grok-4-fast
xu_chattf_2024,enriched,80,935,en,x-ai/grok-4-fast
quynh_nhu_rag-smartvuln_2025,enriched,110,557,en,x-ai/grok-4-fast
panday_puaa_2024,enriched,131,940,en,x-ai/grok-4-fast
saha_special_2025,enriched,118,721,en,x-ai/grok-4-fast
caglayan_structured_2025,enriched,279,828,en,x-ai/grok-4-fast
pouhela_context-aware_2025,enriched,82,875,en,x-ai/grok-4-fast
azam_cancerbot_2024,enriched,52,151,en,x-ai/grok-4-fast
ates_semantic_2025,enriched,301,469,en,x-ai/grok-4-fast
koh_clara_2025,enriched,288,688,en,x-ai/grok-4-fast
chen_llm-based_2025,enriched,71,766,en,x-ai/grok-4-fast
gaddameedi_rag_2025,enriched,77,697,en,x-ai/grok-4-fast
huang_chatdc_2025,enriched,17,605,en,x-ai/grok-4-fast
hsu_addressing_2024,enriched,228,1197,en,x-ai/grok-4-fast
s_leveraging_2024,enriched,122,695,en,x-ai/grok-4-fast
bouchekir_hallucination_2025,enriched,76,840,en,x-ai/grok-4-fast
mawardi_indonesian_2025,enriched,182,624,en,x-ai/grok-4-fast
qiu_stella_2024,enriched,97,1042,en,x-ai/grok-4-fast
zeng_federated_2024,enriched,114,905,en,x-ai/grok-4-fast
li_knowledge_2025-1,enriched,112,617,en,x-ai/grok-4-fast
topalis_langbo_2025,enriched,106,861,en,x-ai/grok-4-fast
celik_hybridizing_2025,enriched,302,716,en,x-ai/grok-4-fast
reeves_robustness_2025,enriched,188,687,en,x-ai/grok-4-fast
PrecisionΩ=0.28,enriched,0,997,en,anthropic/claude-sonnet-4.5
jul},enriched,0,1005,en,anthropic/claude-sonnet-4.5
abrahamyan_stackrag_2024,enriched,128,943,en,x-ai/grok-4-fast
guan_external_2025,enriched,175,634,en,x-ai/grok-4-fast
russo_europeanlawadvisor_2024,enriched,63,1098,en,x-ai/grok-4-fast
ongris_towards_2024,enriched,89,505,en,x-ai/grok-4-fast
kusuma_trisurya_2024,enriched,106,1293,en,x-ai/grok-4-fast
de_araujo_luz_junior_generative_2025,enriched,223,640,en,x-ai/grok-4-fast
liang_retrieval-augmented_2025,enriched,150,600,en,x-ai/grok-4-fast
tvarozek_what_2025,enriched,89,662,en,x-ai/grok-4-fast
liu_research_2025,enriched,65,616,en,x-ai/grok-4-fast
abdullah_p4omp_2025,enriched,16,461,en,x-ai/grok-4-fast
lovtsov_automated_2025,enriched,152,511,en,x-ai/grok-4-fast
haldar_rubra_2025,enriched,141,882,en,x-ai/grok-4-fast
jiang_food_2025,enriched,56,682,en,x-ai/grok-4-fast
xu_research_2024,enriched,88,1179,en,x-ai/grok-4-fast
guo_streamlining_2025,enriched,127,627,en,x-ai/grok-4-fast
nazar_nextg-gpt_2025,enriched,157,1219,en,x-ai/grok-4-fast
medeiros_tailoring_2025,enriched,189,572,en,x-ai/grok-4-fast
parthasarathy_engineering_2025,enriched,348,517,en,x-ai/grok-4-fast
singireddi_nnrag_2025,enriched,72,675,en,x-ai/grok-4-fast
gopalan_leveraging_2024,enriched,295,754,en,x-ai/grok-4-fast
59.5\% accuracy) indicates clear opportunities for future refinement. These results confirm that the dual-tool architecture successfully combines the flexibility of semantic search with the precision of structured queries,enriched,0,888,en,anthropic/claude-sonnet-4.5
jeong_lightweight_2025,enriched,203,563,en,x-ai/grok-4-fast
boronat_mdre-llm_2025,enriched,96,854,en,x-ai/grok-4-fast
wang_mainstream_2025,enriched,40,785,en,x-ai/grok-4-fast
shafi_personalized_2025,enriched,50,556,en,x-ai/grok-4-fast
guettala_building_2024,enriched,112,1037,en,x-ai/grok-4-fast
sandakelum_real-time_2025,enriched,23,424,en,x-ai/grok-4-fast
okutan_leveraging_2024,enriched,26,1001,en,x-ai/grok-4-fast
sharma_integrating_2025,enriched,77,510,en,x-ai/grok-4-fast
lu_synergizing_2024,enriched,28,403,en,x-ai/grok-4-fast
guo_enhancing_2025,enriched,163,641,en,x-ai/grok-4-fast
pratap_harnessing_2025,enriched,162,950,en,x-ai/grok-4-fast
zeng_not_2024,enriched,13,460,en,x-ai/grok-4-fast
garza_privcomp-kg_2024,enriched,44,1046,en,x-ai/grok-4-fast
sahin_llm_2024,enriched,97,776,en,x-ai/grok-4-fast
agliata_generative_2024,enriched,124,948,en,x-ai/grok-4-fast
tomkou_bridging_2025,enriched,350,671,en,x-ai/grok-4-fast
grislain_rag_2025,enriched,145,728,en,x-ai/grok-4-fast
bhuva_interviewedge_2025,enriched,12,604,en,x-ai/grok-4-fast
yang_enhancing_2025,enriched,206,690,en,x-ai/grok-4-fast
quddus_enhanced_2024,enriched,73,446,en,x-ai/grok-4-fast
rasaq_large_2025,enriched,210,524,en,x-ai/grok-4-fast
selva_kumar_overcoming_2024,enriched,77,1091,en,x-ai/grok-4-fast
yadav_aeroquery_2024,enriched,38,927,en,x-ai/grok-4-fast
yu_textual_2024,enriched,251,1349,en,x-ai/grok-4-fast
tommasel_semantic_2024,enriched,104,962,en,x-ai/grok-4-fast
neupane_questions_2024,enriched,59,859,en,x-ai/grok-4-fast
zeeshan_llm-based_2025,enriched,46,855,en,x-ai/grok-4-fast
ta_fine-tuning_2025,enriched,107,658,en,x-ai/grok-4-fast
rorseth_rage_2024,enriched,28,1224,en,x-ai/grok-4-fast
gopi_enhancing_2024,enriched,126,1000,en,x-ai/grok-4-fast
martinez-romo_generative_2025,enriched,132,859,en,x-ai/grok-4-fast
yao_assertgpt_2025,enriched,167,438,en,x-ai/grok-4-fast
sunde_evaluation_2025,enriched,99,529,en,x-ai/grok-4-fast
serhan_vulnerabilities_2025,enriched,52,706,en,x-ai/grok-4-fast
sheng_talk2traffic_2025,enriched,122,580,en,x-ai/grok-4-fast
murata_effectiveness_2025,enriched,90,1165,en,x-ai/grok-4-fast
tamanna_navigating_2024,enriched,157,812,en,x-ai/grok-4-fast
krishnamurthy_yours_2024,enriched,58,1023,en,x-ai/grok-4-fast
yadav_enhancing_2024,enriched,40,774,en,x-ai/grok-4-fast
bernardi_report_2024,enriched,92,1091,en,x-ai/grok-4-fast
bustamante_raccoon_2025,enriched,51,551,en,x-ai/grok-4-fast
wang_hierarchical_2025-1,enriched,165,1020,en,x-ai/grok-4-fast
bin_zaman_chowdhury_durghotona_2024,enriched,85,710,en,x-ai/grok-4-fast
farooqui_large_2025,enriched,70,700,en,x-ai/grok-4-fast
zhou_research_2024-1,enriched,18,1198,en,x-ai/grok-4-fast
sun_taming_2025,enriched,45,820,en,x-ai/grok-4-fast
pandini_exploratory_2025,enriched,204,1031,en,x-ai/grok-4-fast
russo_scaling_2024,enriched,136,1238,en,x-ai/grok-4-fast
du_sc-telco_2024,enriched,154,946,en,x-ai/grok-4-fast
jabarulla_medblock-bot_2025,enriched,179,462,en,x-ai/grok-4-fast
houssel_towards_2024,enriched,82,973,en,x-ai/grok-4-fast
setyawan_soekamto_queries_2025,enriched,147,1070,en,x-ai/grok-4-fast
toprani_llm_2025,enriched,33,789,en,x-ai/grok-4-fast
feng_intelligent_2025,enriched,47,677,en,x-ai/grok-4-fast
guo_intent-based_2025,enriched,54,797,en,x-ai/grok-4-fast
le_framework_2024,enriched,173,927,en,x-ai/grok-4-fast
tamanna_chatgpt_2025,enriched,14,1120,en,x-ai/grok-4-fast
salek_large_2025,enriched,194,144,en,x-ai/grok-4-fast
li_mccoder_2025,enriched,96,466,en,x-ai/grok-4-fast
hang_trumorgpt_2024,enriched,26,842,en,x-ai/grok-4-fast
mozo_adapting_2025,enriched,69,1165,en,x-ai/grok-4-fast
boppana_open-source_2024,enriched,232,840,en,x-ai/grok-4-fast
painter_enhancing_2023,enriched,228,1013,en,x-ai/grok-4-fast
moutaoukkil_queries_2025,enriched,88,807,en,x-ai/grok-4-fast
sahin_large_2024,enriched,199,906,en,x-ai/grok-4-fast
samarajeewa_causal_2024,enriched,159,698,en,x-ai/grok-4-fast
taylor_self-directed_2024,enriched,41,1177,en,x-ai/grok-4-fast
ji_rela_2024,enriched,8,851,en,x-ai/grok-4-fast
manias_semantic_2024,enriched,94,1125,en,x-ai/grok-4-fast
xu_grasp_2024,enriched,45,865,en,x-ai/grok-4-fast
rangana_educational_2025,enriched,146,1167,en,x-ai/grok-4-fast
neumann_llm-driven_2025,enriched,78,516,en,x-ai/grok-4-fast
yilmaz_grounded_2025,enriched,62,550,en,x-ai/grok-4-fast
sun_trustnavgpt_2024,enriched,181,776,en,x-ai/grok-4-fast
chaudhary_developing_2024,enriched,163,784,en,x-ai/grok-4-fast
saad_closed_2024,enriched,34,1023,en,x-ai/grok-4-fast
s_rag-based_2024,enriched,91,1155,en,x-ai/grok-4-fast
abdulnazar_large_2024,enriched,156,1482,en,x-ai/grok-4-fast
ou_cygpt_2024,enriched,149,701,en,x-ai/grok-4-fast
tundik_building_2024,enriched,218,790,en,x-ai/grok-4-fast
mahendru_venn_2024,enriched,40,1037,en,x-ai/grok-4-fast
lan_lamlad_2025,enriched,168,494,en,x-ai/grok-4-fast
leung_rag_2024,enriched,125,514,en,x-ai/grok-4-fast
cheng_intelligent_2025,enriched,55,636,en,x-ai/grok-4-fast
chen_autokg_2023,enriched,201,1126,en,x-ai/grok-4-fast
mudassar_yamin_applications_2024,enriched,217,861,en,x-ai/grok-4-fast
egersdoerfer_ioagent_2025,enriched,56,673,en,x-ai/grok-4-fast
sarcevic_enhancing_2024,enriched,76,674,en,x-ai/grok-4-fast
huang_driverp_2024,enriched,15,962,en,x-ai/grok-4-fast
lin_pe-gpt_2025,enriched,100,929,en,x-ai/grok-4-fast
weerathunge_optimizing_2025,enriched,216,809,en,x-ai/grok-4-fast
panagoulias_lyricel_2025,enriched,27,880,en,x-ai/grok-4-fast
haryanto_contextualized_2024,enriched,93,913,en,x-ai/grok-4-fast
p_ai-based_2025,enriched,197,991,en,x-ai/grok-4-fast
purohit_graphaide_2024,enriched,362,846,en,x-ai/grok-4-fast
liu_siqa_2025,enriched,129,770,en,x-ai/grok-4-fast
chi_rtlexplain_2025,enriched,102,694,en,x-ai/grok-4-fast
tang_automatic_2025,enriched,107,905,en,x-ai/grok-4-fast
bei_manufacturing_2024,enriched,68,947,en,x-ai/grok-4-fast
xu_large_2024,enriched,119,704,en,x-ai/grok-4-fast
zhu_enhancing_2024-1,enriched,15,1071,en,x-ai/grok-4-fast
tsai_ai-enhanced_2024,enriched,56,935,en,x-ai/grok-4-fast
zhang_llm-assisted_2025,enriched,13,573,en,x-ai/grok-4-fast
singla_hicon_2024,enriched,115,902,en,x-ai/grok-4-fast
patel_large_2025,enriched,255,750,en,x-ai/grok-4-fast
dong_survey_2024,enriched,78,1444,en,x-ai/grok-4-fast
garima_harnessing_2024,enriched,162,794,en,x-ai/grok-4-fast
ge_innovative_2025,enriched,92,1895,en,x-ai/grok-4-fast
anh-khoa_gvec_2024,enriched,9,574,en,x-ai/grok-4-fast
anaissi_fine-tuning_2024,enriched,75,954,en,x-ai/grok-4-fast
mohan_enhancing_2025,enriched,11,723,en,x-ai/grok-4-fast
alharthi_llm-powered_2025,enriched,50,726,en,x-ai/grok-4-fast
shrestha_fairrag_2024,enriched,408,1073,en,x-ai/grok-4-fast
abdullah_rails_2025,enriched,100,1088,en,x-ai/grok-4-fast
mundlamuri_evolution_2025,enriched,106,732,en,x-ai/grok-4-fast
sahin_adaptation_2025,enriched,15,702,en,x-ai/grok-4-fast
sahin_adaptation_2025-1,enriched,15,817,en,x-ai/grok-4-fast
xu_automated_2024-1,enriched,29,785,en,x-ai/grok-4-fast
dong_maxmind_2024,enriched,98,788,en,x-ai/grok-4-fast
liu_chatchisel_2024,enriched,53,969,en,x-ai/grok-4-fast
